date,temperature_mean_c,temperature_max_c,temperature_min_c,relative_humidity_pct,precipitation_mm,wind_speed_10m_m_s,surface_pressure_hpa,shortwave_radiation_mean_w_m2,available_weather_hours,wind_direction_10m_deg,surface_pressure_kpa,shortwave_radiation_kwh_m2_day,weather_data_status,pm25_ug_m3,month,day_of_week,day_of_year,wet_season,month_sin,month_cos,day_of_week_sin,day_of_week_cos,day_of_year_sin,day_of_year_cos,wind_direction_sin,wind_direction_cos,pm25_lag_1,pm25_lag_2,pm25_lag_3,pm25_lag_7,pm25_lag_14,pm25_rolling_mean_3,pm25_rolling_std_3,pm25_rolling_mean_7,pm25_rolling_std_7,pm25_rolling_mean_14,pm25_rolling_std_14,pm25_previous_day_change,pm25_3day_vs_14day,target_pm25_ug_m3
2022-08-09,23.804166666666664,30.2,19.8,84.375,0.0,1.805,1005.0791666666668,235.91666666666663,24,9.970362253880287,100.50791666666667,5.662,Complete,3.5878997,8,1,221,0,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-0.6132298262997502,-0.7899045386224707,0.1731387367936495,0.9848974453319997,3.725475,3.5368898,5.6519413,7.7180004,5.2347317,4.304768699999999,1.1704898995966662,6.258271528571428,2.2400339713299684,6.180025649999999,1.7053226367321612,0.1885851999999999,-1.8752569500000007,3.5878997
2022-08-10,24.558333333333334,32.9,19.9,81.54166666666667,0.0,1.3550000000000002,1004.0375,236.70833333333331,24,317.5730919208684,100.40375,5.681,Complete,8.089572,8,2,222,0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-0.6267266965083301,-0.7792391467859886,-0.6746491173710059,0.7381385834858674,3.5878997,3.725475,3.5368898,6.0968046,4.96145,3.616754833333332,0.09754772398421474,5.668257142857143,2.3334442230877994,6.062394792857143,1.827933824517373,-0.13757529999999996,-2.445639959523811,8.089572
2022-08-11,21.991666666666664,25.6,20.8,96.08333333333331,7.7,1.9666666666666668,1005.0625,66.125,24,234.2115591344022,100.50625,1.587,Complete,7.1924686,8,3,223,0,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.6400381082043503,-0.7683431655492202,-0.811181814742193,-0.5847940350512842,8.089572,3.5878997,3.725475,7.2444096,5.1752524,5.1343155666666656,2.560251390168758,5.952938199999999,2.509368487551409,6.2858320785714294,1.8736200208269864,4.501672300000001,-1.151516511904764,7.1924686
2022-08-12,21.691666666666663,24.4,19.8,77.91666666666667,0.2,2.4970833333333333,1008.2541666666666,142.16666666666666,24,189.36356930007463,100.82541666666664,3.412,Complete,7.042075,8,4,224,0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.65316012232693,-0.7572198192083127,-0.16269863150462754,-0.98667581064224,7.1924686,8.089572,3.5878997,9.83438,6.145001,6.289980099999998,2.3826723429000918,5.945518057142857,2.50498612982728,6.42991895,1.8591524942636455,-0.8971034000000007,-0.13993885000000184,7.042075
2022-08-13,21.504166666666663,23.7,19.8,73.20833333333333,0.0,1.8,1010.2833333333332,108.375,24,148.29562544516082,101.02833333333334,2.601,Complete,8.081599,8,5,225,0,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-0.666088855860977,-0.7458723993404063,0.5255366092965992,-0.8507709869812403,7.042075,7.1924686,8.089572,5.6519413,5.938276,7.441371866666665,0.5663718905191787,5.546617342857142,1.94143720488561,6.493995664285714,1.8640299435729564,-0.15039360000000013,0.9473762023809504,8.081599
2022-08-14,21.454166666666666,24.8,19.3,73.0,1.6,2.1645833333333333,1010.6625,136.16666666666666,24,105.1056160614267,101.06625,3.268,Complete,12.18217,8,6,226,0,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-0.6788204829862355,-0.734304263829602,0.9654470919116265,-0.26059914182395827,8.081599,7.042075,7.1924686,3.5368898,7.557489,7.438714199999999,0.5618097616484921,5.8937113000000005,2.167440498360191,6.647090164285714,1.902496906704239,1.039524000000001,0.7916240357142845,12.18217
2022-08-15,22.1125,25.4,19.4,74.375,1.6,2.295,1010.6708333333332,167.25,24,87.2328733045848,101.06708333333331,4.014,Complete,9.870953,8,0,227,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0,-0.6913512362094071,-0.722518835873311,0.9988340003718227,0.04827669936130381,12.18217,8.081599,7.042075,3.725475,7.7002583,9.101947999999998,2.7177156241238762,7.12875132857143,2.929722057838672,6.9774245214285715,2.407264965167295,4.100570999999999,2.124523478571427,9.870953
2022-08-16,22.870833333333334,26.6,20.3,87.45833333333333,4.6,2.9375,1010.5416666666666,176.58333333333334,24,75.29682588776778,101.05416666666666,4.238,Complete,15.369352,8,1,228,0,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-0.7036774074790128,-0.7105196029692745,0.9672536934290038,0.2538115295804165,9.870953,12.18217,8.081599,3.5878997,7.7180004,10.044907333333333,2.055812665121599,8.006676757142857,2.6470655717971803,7.132474142857142,2.52445687922971,-2.311216999999999,2.9124331904761904,15.369352
2022-08-17,23.541666666666668,26.8,22.0,88.125,7.6,3.497916666666667,1010.4333333333334,221.08333333333331,24,73.41664769725092,101.04333333333334,5.306,Complete,13.516087,8,2,229,0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-0.7157953492826642,-0.6983101158835584,0.9584055428035987,0.2854099078927347,15.369352,9.870953,12.18217,8.089572,6.0968046,12.47415833333333,2.7608043720811524,9.689741371428571,3.0793989518624167,7.6789992571428565,3.3531745347245656,5.498398999999999,4.795159076190473,13.516087
2022-08-18,23.2125,26.6,20.6,80.25,3.8,3.4450000000000003,1010.5833333333334,195.0,24,75.70751262381474,101.05833333333334,4.68,Complete,12.874444,8,3,230,0,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.7277014757264236,-0.6858939875998223,0.9690481095926375,0.2468719532367653,13.516087,15.369352,9.870953,7.1924686,7.2444096,12.91879733333333,2.7974388465577604,10.464957799999999,3.285570541588591,8.208948000000001,3.656454219681732,-1.8532649999999986,4.709849333333329,12.874444
2022-08-19,22.64583333333333,26.7,18.9,73.125,2.5,2.57375,1009.7791666666668,176.54166666666666,24,88.00997897607999,100.97791666666669,4.237,Complete,13.252503,8,4,231,0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.7393922635959241,-0.673274892250183,0.9993968901667524,0.034725436282704795,12.874444,13.516087,15.369352,7.042075,9.83438,13.919960999999999,1.295560549732468,11.276668571428571,3.034637821641714,8.611093314285714,3.8468565952344322,-0.6416430000000002,5.308867685714285,13.252503
2022-08-20,19.891666666666666,24.3,17.9,90.375,5.3,1.2916666666666667,1008.9083333333332,156.625,24,60.53903700301329,100.89083333333332,3.759,Complete,9.727074,8,5,232,0,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-0.7508642533989489,-0.6604565640279754,0.8706909940074619,0.49183045143046816,13.252503,12.874444,13.516087,8.081599,5.6519413,13.214344666666667,0.3225189586123899,12.163872571428572,2.4398218057152685,8.855244957142856,4.034368569840707,0.37805900000000037,4.359099709523811,9.727074
2022-08-21,20.875,24.8,17.8,80.16666666666667,0.3,1.30625,1008.2333333333332,163.83333333333334,24,223.29574837738903,100.82333333333332,3.932,Complete,5.578599,8,6,233,0,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-0.7621140503891487,-0.6474427960827475,-0.6857643467977751,-0.7278236466761855,9.727074,13.252503,12.874444,12.18217,3.5368898,11.951340333333333,1.9355238807801904,12.39894042857143,2.0249532564712993,9.146325864285714,3.931161749232779,-3.525429000000001,2.8050144690476184,5.578599
2022-08-22,21.441666666666663,26.3,16.7,81.625,0.6000000000000001,1.1216666666666668,1008.3416666666668,196.625,24,49.65480236302017,100.83416666666668,4.719,Complete,2.7486563,8,0,234,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0,-0.7731383255706026,-0.6342374393978054,0.762157873899841,0.6473912072715183,5.578599,9.727074,13.252503,9.870953,3.725475,9.519391999999998,3.8411651240407583,11.455573142857144,3.287427795877687,9.292162235714285,3.740295871059055,-4.148475,0.2272297642857133,2.7486563
2022-08-23,22.22083333333333,26.6,19.7,87.83333333333333,3.4,0.9775,1009.1875,170.04166666666666,24,49.42962076489767,100.91875,4.081,Complete,3.4542465,8,1,235,0,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-0.7839338166829201,-0.620844401650647,0.7596076430284825,0.6503816023325948,2.7486563,5.578599,9.727074,15.369352,3.5878997,6.018109766666665,3.509908215955265,10.438102185714285,4.670755451914455,9.222389471428572,3.8593431032252226,-2.8299426999999997,-3.204279704761907,3.4542465
2022-08-24,22.15833333333333,26.5,19.5,88.0,7.6,1.3008333333333333,1009.2708333333334,206.75,24,47.4549954474605,100.92708333333334,4.962,Complete,3.6054358,8,2,236,0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-0.7944973291665992,-0.6072676460566135,0.7367464484353178,0.6761691139929017,3.4542465,2.7486563,5.578599,13.516087,8.089572,3.9271672666666646,1.473052768905189,8.735944257142856,4.744670047553927,9.212842814285713,3.8744885703454544,0.7055902000000001,-5.285675547619048,3.6054358
2022-08-25,22.89583333333333,27.5,19.3,80.75,1.7,1.2879166666666666,1009.2625,207.91666666666663,24,51.90851863969196,100.92625,4.99,Complete,4.4980197,8,3,237,0,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.8048257371083452,-0.593511190196115,0.7870267531146874,0.6169188681518445,3.6054358,3.4542465,2.7486563,12.874444,7.1924686,3.2694461999999986,0.457308584071087,7.320136942857142,4.555438930358637,8.892547371428572,4.15003827205904,0.15118929999999997,-5.623101171428573,4.4980197
2022-08-26,23.129166666666663,27.2,19.4,81.70833333333333,5.5,1.565416666666667,1009.4958333333334,235.625,24,81.04973185420577,100.94958333333334,5.655,Complete,7.6071844,8,4,238,0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.8149159841660791,-0.5795791048257612,0.9878237512236743,0.15557710795097254,4.4980197,3.6054358,3.4542465,13.252503,7.042075,3.8525673333333317,0.5640665912242134,6.1235049,3.9073150247286077,8.700086735714285,4.2948955378351155,0.8925839000000004,-4.847519402380954,7.6071844
2022-08-27,22.291666666666668,25.2,20.5,95.58333333333331,15.8,1.4591666666666665,1009.9666666666668,211.66666666666663,24,59.7859244740914,100.99666666666668,5.08,Complete,6.5075836,8,5,239,0,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-0.8247650844733614,-0.5654755126737576,0.864151201846537,0.5032322528884506,7.6071844,4.4980197,3.6054358,9.727074,8.081599,5.236879966666665,2.1006984159189876,5.317030814285714,2.5307624676908214,8.740451692857143,4.280746536571892,3.1091647,-3.5035717261904775,6.5075836
2022-08-28,22.96666666666667,27.7,20.0,83.58333333333333,0.8,1.2675,1010.3916666666668,258.5416666666667,24,107.2585353702206,101.03916666666667,6.205,Complete,4.9305058,8,6,240,0,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-0.8343701235229537,-0.5512045872199277,0.9549757579690664,-0.29668384130485953,6.5075836,7.6071844,4.4980197,5.578599,12.18217,6.204262566666665,1.5766194911513483,4.857103614285714,1.7756104977276277,8.628022021428572,4.319872940170349,-1.0996008000000002,-2.4237594547619077,4.9305058
2022-08-29,22.316666666666663,26.9,19.1,85.0,3.5,1.2795833333333333,1008.4416666666666,214.95833333333331,24,107.71969692161244,100.84416666666668,5.159,Complete,5.392856,8,0,241,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0,-0.8437282590292712,-0.5367705514607103,0.9525569056514223,-0.3043605452350673,4.9305058,6.5075836,7.6071844,2.7486563,9.870953,6.348424599999998,1.345418437656202,4.764518871428572,1.748408065681201,8.110046007142858,4.295618510893467,-1.5770778000000005,-1.7616214071428598,5.392856
2022-08-30,22.72083333333333,28.1,18.8,81.54166666666667,1.5,1.255,1007.2125,250.58333333333331,24,137.3849756865875,100.72125,6.014,Complete,4.8601975,8,1,242,0,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-0.8528367217694595,-0.522177676659508,0.6770689685379226,-0.7359195688680886,5.392856,4.9305058,6.5075836,3.4542465,15.369352,5.610315133333331,0.8107157040638717,5.142261685714286,1.509628143444485,7.790181935714286,4.321060632293612,0.4623502000000004,-2.179866802380955,4.8601975
2022-08-31,20.995833333333334,23.3,19.8,94.29166666666669,9.6,1.4395833333333332,1008.6958333333332,210.66666666666663,24,128.33703701828418,100.86958333333334,5.056,Complete,5.9443083,8,2,243,0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-0.8616928164028521,-0.5074302810827518,0.7843755703301998,-0.6202861957751228,4.8601975,5.392856,4.9305058,3.6054358,13.516087,5.061186433333332,0.28937750491678144,5.34311182857143,1.3305163325653167,7.0395280428571425,3.782374071700623,-0.5326585000000001,-1.9783416095238104,5.9443083
2022-09-01,21.45833333333333,23.9,19.4,81.625,1.1,1.2770833333333331,1010.2,96.25,24,106.03883510885817,101.02,2.31,Complete,4.844036,9,3,244,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,-0.8702939222685674,-0.49253272872205434,0.9610746480026031,-0.2762888361238514,5.9443083,4.8601975,5.392856,4.4980197,12.874444,5.399120599999999,0.542082549598337,5.6772364714285715,1.0940815436987847,6.498686707142857,3.294998033050735,1.0841108000000004,-1.0995661071428584,4.844036
2022-09-02,21.666666666666668,26.5,17.9,87.0,1.0,1.1479166666666667,1009.0208333333334,171.75,24,37.3967432538577,100.90208333333334,4.122,Complete,4.8313923,9,4,245,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,-0.8786374941610001,-0.4774894280028391,0.6073306834658964,0.7944491430676021,4.844036,5.9443083,4.8601975,7.6071844,13.252503,5.216180599999998,0.6306288600682902,5.726667371428571,1.0383202364091568,5.925086135714286,2.7543322208858485,-1.1002723000000003,-0.7089055357142886,4.8313923
2022-09-03,21.5375,23.9,20.1,88.66666666666667,4.8,1.3104166666666666,1008.7583333333332,127.83333333333331,24,103.41225835218044,100.87583333333332,3.068,Complete,5.0747104,9,5,246,0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,-0.886721063082993,-0.46230483047981086,0.9727262738048575,-0.23195602223205425,4.8313923,4.844036,5.9443083,6.5075836,9.727074,5.206578866666665,0.6389237070199886,5.330125642857142,0.6624587083114394,5.323578228571428,1.777255044452522,-0.012643699999999924,-0.1169993619047629,5.0747104
2022-09-04,21.054166666666667,26.4,17.1,78.79166666666667,0.0,1.52125,1009.475,258.2083333333333,24,32.35735485550652,100.9475,6.197,Complete,4.354263,9,6,247,0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,-0.8945422369764496,-0.4469834295196741,0.5351982148789645,0.8447265065039512,5.0747104,4.8313923,4.844036,4.9305058,5.578599,4.916712899999998,0.13697581279958398,5.12542947142857,0.4120346442893854,4.991266542857142,1.2461444170552007,0.24331809999999976,-0.07455364285714428,4.354263
2022-09-05,21.495833333333334,26.6,17.7,77.04166666666667,0.0,1.6854166666666668,1008.2041666666668,271.75,24,11.585244697246392,100.82041666666667,6.522,Complete,3.5856616,9,0,248,0,-1.0,-1.8369701987210297e-16,0.0,1.0,-0.9020987014301837,-0.43152975897147144,0.200825645823417,0.9796270004341486,4.354263,5.0747104,4.8313923,5.392856,2.7486563,4.753455233333332,0.36649250171338743,5.043109071428572,0.5046287810109121,4.903813971428571,1.244715895077406,-0.7204473999999994,-0.15035873809523892,3.5856616
2022-09-06,22.4875,29.5,16.8,78.0,0.0,1.4670833333333333,1008.2333333333332,277.0,24,335.2161771399327,100.82333333333332,6.648,Complete,6.2654095,9,1,249,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,-0.9093882203647925,-0.4159483918249421,-0.41919575988356517,0.9078958722759127,3.5856616,4.354263,5.0747104,4.8601975,3.4542465,4.338211666666665,0.7446541587688081,4.784938442857142,0.7145122979437275,4.963600064285714,1.149712652460342,-0.7686014000000005,-0.6253883976190489,6.2654095
2022-09-07,23.6625,29.2,19.7,82.41666666666667,0.0,1.7879166666666668,1008.7708333333334,273.625,24,7.385808513274252,100.87708333333332,6.567,Complete,6.190291,9,2,250,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,-0.9164086366943458,-0.4002439388573056,0.128549967414729,0.9917030331090412,6.2654095,3.5856616,4.354263,5.9443083,3.6054358,4.735111366666665,1.3798718457462262,4.985683014285714,0.9098725998847625,5.164397421428572,1.1106475902321782,2.6797478999999997,-0.4292860547619073,6.190291
2022-09-08,23.975,29.5,20.5,82.20833333333333,0.5,1.5833333333333333,1010.8583333333332,279.25,24,39.700689582219695,101.08583333333333,6.702,Complete,7.9471364,9,3,251,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,-0.9231578729647039,-0.38442104726885545,0.6387770775624421,0.7693918671137523,6.190291,6.2654095,3.5856616,4.844036,4.4980197,5.347120699999998,1.5259306399670247,5.020823399999999,0.9566158164771215,5.349029935714285,1.0444300208091948,-0.07511849999999942,-0.0019092357142875827,7.9471364
2022-09-09,23.09583333333333,28.4,20.1,84.375,1.2999999999999998,1.5679166666666668,1011.3416666666668,266.9166666666667,24,24.097655416142647,101.13416666666669,6.406,Complete,6.381974,9,4,252,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,-0.9296339319682695,-0.3684843993077793,0.40829310621879217,0.9128508856402617,7.9471364,6.190291,6.2654095,4.8313923,7.6071844,6.800945633333331,0.9933406527745293,5.464123457142857,1.451845510981075,5.595395414285714,1.2202470866056947,1.7568453999999996,1.205550219047617,6.381974
2022-09-10,23.141666666666666,28.5,19.0,84.41666666666667,1.1,1.5266666666666666,1010.4166666666666,255.33333333333331,24,51.23892662640799,101.04166666666666,6.128,Complete,8.569359,9,5,253,0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,-0.9358348973349941,-0.35243871088460327,0.7797634982841435,0.6260741862939843,6.381974,7.9471364,6.190291,5.0747104,6.5075836,6.839800466666664,0.9637583955850546,5.685635128571429,1.45749564231971,5.507880385714286,1.1031850743017093,-1.5651624000000002,1.3319200809523775,8.569359
2022-09-11,23.27916666666667,29.0,19.7,81.375,0.6,1.40625,1008.8875,279.125,24,49.44556747438785,100.88875,6.699,Complete,6.4795527,9,6,254,0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,-0.9417589340994617,-0.33628873017668287,0.7597886294943256,0.6501701611817744,8.569359,6.381974,7.9471364,4.354263,4.9305058,7.632823133333332,1.1270571887700682,6.184870642857143,1.776876610604676,5.655150057142857,1.3556387313583371,2.187385000000001,1.9776730761904755,6.4795527
2022-09-12,23.620833333333334,29.9,18.2,81.83333333333333,0.4,1.278333333333333,1009.9375,278.875,24,94.60453450866233,100.99375,6.693,Complete,5.1380553,9,0,255,0,-1.0,-1.8369701987210297e-16,0.0,1.0,-0.9474042892438845,-0.32003923622313857,0.9967725282228252,-0.08027781125738939,6.4795527,8.569359,6.381974,3.5856616,5.392856,7.143628566666664,1.2356823427050714,6.4884834571428565,1.5829398241673267,5.765796264285713,1.3551601399389963,-2.0898063000000002,1.3778323023809511,5.1380553
2022-09-13,24.104166666666668,29.0,20.8,84.0,2.7,1.84,1010.7,272.375,24,63.4636354915669,101.07,6.537,Complete,8.353865,9,1,256,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,-0.9527692922168511,-0.30369503751065885,0.8946509883648114,0.4467657205044565,5.1380553,6.4795527,8.569359,6.2654095,4.8601975,6.7289889999999986,1.729197825937424,6.710253985714287,1.16097640110292,5.747596214285714,1.3622465595046709,-1.3414973999999997,0.9813927857142843,8.353865
2022-09-14,23.8875,29.2,19.7,83.625,0.1,1.5366666666666668,1010.6583333333332,254.29166666666663,24,49.24025611347184,101.06583333333332,6.103,Complete,7.1108346,9,2,257,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,-0.9578523554276669,-0.28726097055059635,0.7574539632119489,0.6528885767223314,8.353865,5.1380553,6.4795527,6.190291,5.9443083,6.657157666666666,1.615244764669444,7.008604771428572,1.2889062180756172,5.997143892857143,1.500195573055964,3.2158097000000003,0.6600137738095224,7.1108346
2022-09-15,23.941666666666663,29.0,19.9,81.75,0.2,1.7804166666666663,1008.1625,273.8333333333333,24,34.5953183438304,100.81625,6.572,Complete,7.614453,9,3,258,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,-0.9626519747161487,-0.2707418984477642,0.5677764844259138,0.8231827644775794,7.1108346,8.353865,5.1380553,7.9471364,4.844036,6.867584966666666,1.6216460140058775,7.140110999999999,1.2374322692732507,6.0804672,1.529151207710089,-1.2430304000000012,0.7871177666666656,7.614453
2022-09-16,24.67083333333333,30.2,21.0,83.33333333333333,2.1,1.6104166666666666,1007.4083333333332,282.0,24,15.78942177254514,100.74083333333331,6.768,Complete,5.965994,9,4,259,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,-0.9671667297977312,-0.2541427094613622,0.27210259300204626,0.9622682468426166,7.614453,7.1108346,8.353865,6.381974,4.8313923,7.693050866666664,0.6252314469974243,7.092584799999999,1.207292486319853,6.278354128571428,1.5360805622856153,0.5036184000000006,1.4146967380952358,5.965994
2022-09-17,23.05,26.3,20.9,93.08333333333331,8.3,0.8970833333333333,1008.975,246.29166666666663,24,161.19785411766955,100.8975,5.911,Complete,6.8357906,9,5,260,0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,-0.97139528468375,-0.23746831555846842,0.3223011495866105,-0.9466371897274845,5.965994,7.614453,7.1108346,8.569359,5.0747104,6.8970938666666655,0.8447591931933497,7.033159085714286,1.2573020121199772,6.359397107142857,1.4828762133909839,-1.648459,0.5376967595238087,6.8357906
2022-09-18,22.675,25.2,20.6,96.04166666666669,16.2,1.17,1010.6041666666666,278.875,24,87.14965353979441,101.06041666666668,6.693,Complete,8.733547,9,6,261,0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,-0.9753363880767837,-0.2207236509605022,0.9987628268865856,0.049727413259854976,6.8357906,5.965994,7.614453,6.4795527,4.354263,6.805412533333332,0.8246492520284473,6.785506457142858,1.0594472984783925,6.485188550000001,1.4395775619768052,0.8697965999999999,0.3202239833333307,8.733547
2022-09-19,22.29583333333333,24.5,20.4,96.75,19.8,1.3541666666666667,1010.9958333333334,251.16666666666663,24,66.06869296547966,101.09958333333334,6.028,Complete,7.5543337,9,0,262,0,-1.0,-1.8369701987210297e-16,0.0,1.0,-0.9789888737409319,-0.20391367068311472,0.9140324450119863,0.40564108453830244,8.733547,6.8357906,5.965994,5.1380553,3.5856616,7.178443866666664,1.4152370288472118,7.107505642857142,1.272140020819229,6.79799455,1.41653401353313,1.8977563999999996,0.38044931666666404,7.5543337
2022-09-20,22.48333333333333,24.9,20.8,95.54166666666669,13.2,1.7195833333333332,1010.0791666666668,286.5,24,72.77678549309955,101.00791666666667,6.876,Complete,8.645465,9,1,263,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,-0.9823516608469237,-0.18704334906991657,0.9551584718089018,0.2960950754938073,7.5543337,8.733547,6.8357906,8.353865,6.2654095,7.707890433333332,0.9581516535493134,7.4526882714285705,0.9306722235045393,7.081471128571429,1.0817838647074736,-1.1792132999999998,0.6264193047619031,8.645465
2022-09-21,23.125,27.5,20.6,90.16666666666669,3.4,1.66625,1007.975,280.3333333333333,24,54.03566894063752,100.7975,6.728,Complete,5.9397287,9,2,264,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,-0.9854237542919524,-0.17011767832049052,0.809382757679672,0.5872814926173386,8.645465,7.5543337,8.733547,7.1108346,6.190291,8.31111523333333,0.6568700987081196,7.494345414285713,0.982798244034435,7.2514750928571425,1.1296300846961471,1.0911312999999998,1.059640140476188,5.9397287
2022-09-22,24.10833333333333,28.6,21.0,87.41666666666667,1.9,2.095,1006.6083333333332,266.4583333333333,24,31.872412873202585,100.66083333333331,6.395,Complete,10.182397,9,3,265,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,-0.9882042449941422,-0.15314166701312007,0.5280295053379853,0.849226024973636,5.9397287,8.645465,7.5543337,7.614453,7.9471364,7.3798424666666635,1.3612816108972814,7.327044571428571,1.1452204962641068,7.233577785714286,1.149545602436602,-2.7057363,0.14626468095237755,10.182397
2022-09-23,23.229166666666668,26.7,21.5,95.04166666666669,9.7,1.5854166666666665,1007.8166666666666,194.54166666666663,24,28.22489036624324,100.78166666666668,4.669,Complete,8.245713,9,4,266,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,-0.9906923101615609,-0.13612033862266704,0.47293357509313916,0.8810980839552554,10.182397,5.9397287,8.645465,5.965994,6.381974,8.255863566666664,2.1479991931092095,7.693893714285714,1.58101052819656,7.393239257142857,1.3869834468302402,4.2426683,0.8626243095238069,8.245713
2022-09-24,22.3375,27.2,19.9,93.0,9.3,1.0475,1007.575,121.125,24,9.208307994841034,100.7575,2.907,Complete,9.0554695,9,5,267,0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,-0.9928872135356962,-0.11905873003404988,0.16002432260920862,0.9871130716252642,8.245713,10.182397,5.9397287,6.8357906,8.569359,8.122612899999998,2.1240112527765196,8.019567857142857,1.3888836831419478,7.526363471428572,1.371813660117432,-1.9366839999999996,0.5962494285714266,9.0554695
2022-09-25,23.979166666666668,28.6,21.3,91.20833333333331,14.8,1.0708333333333333,1005.9291666666668,275.0,24,39.71111415181076,100.59291666666668,6.6,Complete,4.5852246,9,6,268,0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,-0.994788305609327,-0.10196189005174576,0.6389170525014024,0.7692756333219715,9.0554695,8.245713,10.182397,8.733547,6.4795527,9.161193166666664,0.97266096314911,8.336664842857143,1.3255123187211773,7.561085650000001,1.4059705679573273,0.8097564999999989,1.6001075166666627,4.5852246
2022-09-26,23.304166666666664,28.0,20.4,93.04166666666669,6.6,0.94625,1005.2291666666666,289.125,24,225.79655019613705,100.52291666666666,6.939,Complete,4.0233135,9,0,269,0,-1.0,-1.8369701987210297e-16,0.0,1.0,-0.9963950238187231,-0.08483487790576538,-0.7168686297362247,-0.697208267091052,4.5852246,9.0554695,8.245713,7.5543337,5.1380553,7.2954690333333305,2.3818050011774345,7.744047357142856,1.9148245133231276,7.4257765,1.5963301093794564,-4.470244899999999,-0.13030746666666904,4.0233135
2022-09-27,24.425,30.1,21.4,88.45833333333333,8.6,1.1841666666666666,1005.3875,267.875,24,160.26497999691426,100.53875,6.429,Complete,3.7932181,9,1,270,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,-0.9977068927101168,-0.06768276175455162,0.3376706357352611,-0.941264331504251,4.0233135,4.5852246,9.0554695,8.645465,8.353865,5.888002533333331,2.757457390381438,7.2396158999999995,2.3813871657864536,7.3461520857142855,1.7405090579390696,-0.5619110999999997,-1.458149552380955,3.7932181
